Sat Dec 18 19:17:25 2021,2310.00
Sat Dec 18 19:17:25 2021,2258.00
Sat Dec 18 19:17:25 2021,2310.00
Sat Dec 18 19:17:25 2021,2242.00
Sat Dec 18 19:17:26 2021,2222.00
Sat Dec 18 19:17:26 2021,2186.00
Sat Dec 18 19:17:26 2021,2218.00
Sat Dec 18 19:17:26 2021,2480.00
Sat Dec 18 19:17:26 2021,2488.00
Sat Dec 18 19:17:27 2021,2562.00
Sat Dec 18 19:17:27 2021,2576.00
Sat Dec 18 19:17:27 2021,2752.00
Sat Dec 18 19:17:27 2021,2900.00
Sat Dec 18 19:17:27 2021,2396.00
Sat Dec 18 19:17:28 2021,2542.00
Sat Dec 18 19:17:28 2021,2526.00
Sat Dec 18 19:17:28 2021,2570.00
Sat Dec 18 19:17:28 2021,2506.00
Sat Dec 18 19:17:28 2021,2424.00
Sat Dec 18 19:17:29 2021,2416.00
Sat Dec 18 19:17:29 2021,2316.00
Sat Dec 18 19:17:29 2021,2188.00
Sat Dec 18 19:17:29 2021,2196.00
Sat Dec 18 19:17:29 2021,4752.00
Sat Dec 18 19:17:30 2021,2258.00
Sat Dec 18 19:17:30 2021,2198.00
Sat Dec 18 19:17:30 2021,2196.00
Sat Dec 18 19:17:30 2021,2298.00
Sat Dec 18 19:17:30 2021,2270.00
Sat Dec 18 19:17:31 2021,2372.00
Sat Dec 18 19:17:31 2021,2310.00
Sat Dec 18 19:17:31 2021,2188.00
Sat Dec 18 19:17:31 2021,2290.00
Sat Dec 18 19:17:31 2021,2416.00
Sat Dec 18 19:17:32 2021,2478.00
Sat Dec 18 19:17:32 2021,2506.00
Sat Dec 18 19:17:32 2021,2452.00
Sat Dec 18 19:17:32 2021,2746.00
Sat Dec 18 19:17:33 2021,2262.00
Sat Dec 18 19:17:33 2021,2724.00
Sat Dec 18 19:17:33 2021,2628.00
Sat Dec 18 19:17:33 2021,2614.00
Sat Dec 18 19:17:33 2021,2434.00
Sat Dec 18 19:17:34 2021,2520.00
Sat Dec 18 19:17:34 2021,2280.00
Sat Dec 18 19:17:34 2021,2284.00
Sat Dec 18 19:17:34 2021,2254.00
Sat Dec 18 19:17:34 2021,2234.00
Sat Dec 18 19:17:35 2021,2290.00
Sat Dec 18 19:17:35 2021,2306.00
Sat Dec 18 19:17:35 2021,2268.00
Sat Dec 18 19:17:35 2021,2186.00
Sat Dec 18 19:17:35 2021,2218.00
Sat Dec 18 19:17:36 2021,2418.00
Sat Dec 18 19:17:36 2021,2202.00
Sat Dec 18 19:17:36 2021,2278.00
Sat Dec 18 19:17:36 2021,2258.00
Sat Dec 18 19:17:36 2021,2224.00
Sat Dec 18 19:17:37 2021,2206.00
Sat Dec 18 19:17:37 2021,2216.00
Sat Dec 18 19:17:37 2021,2244.00
Sat Dec 18 19:17:37 2021,2560.00
Sat Dec 18 19:17:37 2021,2586.00
Sat Dec 18 19:17:38 2021,2608.00
Sat Dec 18 19:17:38 2021,2796.00
Sat Dec 18 19:17:38 2021,2216.00
Sat Dec 18 19:17:38 2021,2572.00
Sat Dec 18 19:17:38 2021,2326.00
Sat Dec 18 19:17:39 2021,2460.00
Sat Dec 18 19:17:39 2021,2254.00
Sat Dec 18 19:17:39 2021,2242.00
Sat Dec 18 19:17:39 2021,2320.00
Sat Dec 18 19:17:39 2021,2172.00
Sat Dec 18 19:17:40 2021,2258.00
Sat Dec 18 19:17:40 2021,2248.00
Sat Dec 18 19:17:40 2021,2218.00
Sat Dec 18 19:17:40 2021,2454.00
Sat Dec 18 19:17:40 2021,2252.00
Sat Dec 18 19:17:41 2021,2264.00
Sat Dec 18 19:17:41 2021,2198.00
Sat Dec 18 19:17:41 2021,2140.00
Sat Dec 18 19:17:41 2021,2124.00
Sat Dec 18 19:17:41 2021,2352.00
Sat Dec 18 19:17:42 2021,2262.00
Sat Dec 18 19:17:42 2021,2268.00
Sat Dec 18 19:17:42 2021,2218.00
Sat Dec 18 19:17:42 2021,2294.00
Sat Dec 18 19:17:42 2021,2222.00
Sat Dec 18 19:17:43 2021,2408.00
Sat Dec 18 19:17:43 2021,2556.00
Sat Dec 18 19:17:43 2021,2396.00
