190.48,14438.54
135.99,10035.71
104.58,7634.66
100.72,7432.91
102.40,7454.50
81.91,6061.48
98.86,7296.11
109.50,8102.68
122.92,9071.31
111.27,8233.88
128.92,9514.11
115.02,8488.51
115.50,8639.73
89.05,6785.27
124.46,9184.91
117.95,8728.28
87.42,6451.31
105.40,7799.48
120.03,8978.53
105.81,7808.91
120.64,8903.31
106.30,7844.91
107.06,7901.31
93.96,6934.11
118.90,8893.73
128.60,9490.51
100.90,7466.28
113.95,8409.31
114.04,8530.53
112.98,8338.11
121.97,9001.31
96.58,7224.13
113.87,8403.71
103.08,7628.28
91.57,6758.11
84.00,6299.89
117.57,8676.91
90.17,6654.51
107.59,7940.11
136.89,10102.11
101.17,7385.46
113.35,8364.91
96.63,7150.68
85.16,6284.51
103.12,7630.68
106.09,7829.71
108.28,7991.31
112.84,8237.06
106.56,7757.70
108.45,8025.48
335.16,26075.77
187.11,13808.91
179.41,13276.68
222.19,16397.31
199.44,14718.51
114.15,8424.51
137.96,10181.71
111.54,8231.31
116.23,8578.11
128.55,9641.09
109.19,8058.51
134.95,9986.28
101.37,7582.13
120.91,8947.48
122.30,8903.70
122.08,9034.28
99.94,7375.31
113.69,8390.51
122.93,9072.51
107.52,8042.53
109.48,8079.71
116.90,8626.91
122.01,9126.53
127.61,9417.71
107.73,7950.11
107.45,8036.93
108.71,8131.33
120.31,8878.91
115.82,8547.71
112.72,8431.33
109.98,9194.10
115.69,9463.43
95.20,7863.28
97.69,8069.28
114.40,9449.28
98.67,8169.85
102.38,8681.47
110.37,9226.90
97.10,8020.08
116.74,9665.85
107.48,8770.47
107.38,8762.47
108.29,9052.90
102.22,8566.26
93.28,7611.67
94.01,7764.88
103.89,8477.67
103.28,8448.23
114.05,9443.45
100.02,8361.70
99.18,8192.08
98.21,8131.45
110.56,9154.65
120.30,9816.47
96.10,7937.68
93.36,7729.85
119.24,9753.43
86.28,7057.83
105.77,8630.47
106.61,8699.27
102.56,8389.43
112.68,9217.03
103.26,8425.67
110.53,9129.68
99.61,8227.68
106.07,8782.25
97.10,8039.85
111.95,9135.27
110.82,9042.87
95.57,7894.08
123.45,10098.23
94.70,7746.23
115.37,9553.05
93.11,7690.88
109.76,8956.47
104.93,8562.07
95.56,7721.02
106.43,8705.83
103.61,8475.43
122.22,10095.28
134.13,11213.30
109.42,9169.46
106.95,8855.45
106.21,8666.47
89.65,7494.50
88.34,7402.66
86.53,7147.68
95.00,7752.07
89.93,7428.08
81.45,6662.23
98.15,8107.28
107.63,8890.48
101.04,8244.87
104.69,8668.25
89.28,7303.03
127.36,10392.87
93.42,7622.87
113.36,9476.50
94.92,7859.05
104.23,8630.65
112.57,9185.67
111.03,9170.88
125.88,10523.30
110.85,9289.46
95.01,7847.68
111.61,9330.50
117.65,9859.46
101.01,8444.50
99.21,8293.70
108.03,8945.05
