81.33,6571.42
67.19,5361.54
65.89,5257.94
53.50,4269.54
65.58,5298.62
70.69,5711.42
73.03,5827.94
63.43,5061.54
72.14,5900.90
50.36,4069.02
57.31,4573.14
66.31,5344.49
72.78,5793.41
47.33,3767.81
78.41,6241.41
59.77,4817.69
52.86,4271.42
66.88,5336.74
59.41,4681.67
62.86,5066.49
69.41,5594.49
63.77,5152.62
56.71,4638.50
60.64,4838.74
69.52,5617.02
64.12,5181.02
41.35,3341.42
48.68,3933.02
65.82,5384.10
56.62,4575.02
56.02,4470.34
71.08,5743.02
60.21,4865.02
49.06,3914.74
51.50,4099.01
73.52,5925.69
80.78,6429.81
54.91,4381.54
67.17,5360.34
48.27,3948.10
52.62,4251.82
64.35,5199.42
53.05,4233.54
59.12,4717.54
43.29,3454.34
58.97,4705.54
54.43,4343.14
48.25,3850.34
70.18,5600.34
70.86,5725.42
86.33,6889.14
52.57,4247.82
68.85,5563.02
59.33,4793.82
55.24,4463.42
64.24,5126.74
73.83,5950.89
56.36,4542.89
64.95,5235.29
60.71,4893.29
60.25,4796.21
59.22,4772.89
60.63,4959.70
64.99,5186.34
63.77,5089.14
53.73,4341.42
66.09,5340.22
47.99,3829.54
58.04,4689.82
56.43,4559.42
56.03,4471.14
63.28,5113.02
60.01,4849.02
52.30,4173.14
45.76,3697.02
64.28,5194.22
62.13,5019.82
45.24,3700.50
60.30,4811.54
52.48,4187.54
48.41,3999.04
52.07,4259.30
59.98,4906.10
68.45,5667.97
68.58,5596.36
38.57,3186.24
53.75,4385.96
123.38,9845.54
71.00,5807.70
56.28,4603.30
69.20,5660.50
56.53,4556.09
56.53,4556.09
45.13,3727.84
67.53,5577.84
51.13,4233.57
45.07,3686.50
43.15,3563.84
70.94,5873.97
51.36,4201.30
72.09,5897.30
82.40,6805.84
50.23,4148.64
57.23,4727.04
50.63,4141.30
69.76,5706.50
51.92,4288.64
38.87,3171.96
53.32,4404.64
112.64,9326.37
89.88,7423.84
114.79,9481.44
56.69,4636.90
86.40,7153.97
63.34,5231.84
56.67,4680.64
77.78,6347.16
63.32,5242.77
92.01,7618.77
69.17,5713.44
70.26,5803.44
76.15,6305.57
65.09,5324.50
92.56,7664.37
74.60,6161.84
84.00,6854.36
89.02,7441.71
81.56,6835.05
95.79,8027.05
93.68,7756.77
88.51,7310.64
69.07,5774.51
80.23,6642.77
67.66,5534.50
76.89,6427.71
81.51,6733.04
85.68,6991.56
88.42,7409.85
82.70,6764.90
91.79,7490.36
63.48,5256.37
67.29,5571.57
96.58,7977.44
81.88,6779.97
66.99,5533.04
93.06,7593.96
68.49,5589.16
66.09,5406.10
70.97,5805.30
83.18,6870.64
69.54,5604.89
70.90,5856.24
72.42,5982.24
75.05,6138.90
113.48,9395.97
64.56,5267.96
89.65,7405.44
65.79,5434.64
72.20,5906.10
77.29,6322.50
81.33,6571.42
67.19,5361.54
65.89,5257.94
53.50,4269.54
65.58,5298.62
70.69,5711.42
73.03,5827.94
63.43,5061.54
72.14,5900.90
50.36,4069.02
57.31,4573.14
66.31,5344.49
72.78,5793.41
47.33,3767.81
78.41,6241.41
59.77,4817.69
52.86,4271.42
66.88,5336.74
59.41,4681.67
62.86,5066.49
69.41,5594.49
63.77,5152.62
56.71,4638.50
60.64,4838.74
69.52,5617.02
64.12,5181.02
41.35,3341.42
48.68,3933.02
65.82,5384.10
56.62,4575.02
56.02,4470.34
71.08,5743.02
60.21,4865.02
49.06,3914.74
51.50,4099.01
73.52,5925.69
80.78,6429.81
54.91,4381.54
67.17,5360.34
48.27,3948.10
52.62,4251.82
64.35,5199.42
53.05,4233.54
59.12,4717.54
43.29,3454.34
58.97,4705.54
54.43,4343.14
48.25,3850.34
70.18,5600.34
70.86,5725.42
86.33,6889.14
52.57,4247.82
68.85,5563.02
59.33,4793.82
55.24,4463.42
64.24,5126.74
73.83,5950.89
56.36,4542.89
64.95,5235.29
60.71,4893.29
60.25,4796.21
59.22,4772.89
60.63,4959.70
64.99,5186.34
63.77,5089.14
53.73,4341.42
66.09,5340.22
47.99,3829.54
58.04,4689.82
56.43,4559.42
56.03,4471.14
63.28,5113.02
60.01,4849.02
52.30,4173.14
45.76,3697.02
64.28,5194.22
62.13,5019.82
45.24,3700.50
60.30,4811.54
52.48,4187.54
48.41,3999.04
52.07,4259.30
59.98,4906.10
68.45,5667.97
68.58,5596.36
38.57,3186.24
53.75,4385.96
123.38,9845.54
71.00,5807.70
56.28,4603.30
69.20,5660.50
56.53,4556.09
56.53,4556.09
45.13,3727.84
67.53,5577.84
51.13,4233.57
45.07,3686.50
43.15,3563.84
70.94,5873.97
51.36,4201.30
72.09,5897.30
82.40,6805.84
50.23,4148.64
57.23,4727.04
50.63,4141.30
69.76,5706.50
51.92,4288.64
38.87,3171.96
53.32,4404.64
112.64,9326.37
89.88,7423.84
114.79,9481.44
56.69,4636.90
86.40,7153.97
63.34,5231.84
56.67,4680.64
77.78,6347.16
63.32,5242.77
92.01,7618.77
69.17,5713.44
70.26,5803.44
76.15,6305.57
65.09,5324.50
92.56,7664.37
74.60,6161.84
84.00,6854.36
89.02,7441.71
81.56,6835.05
95.79,8027.05
93.68,7756.77
88.51,7310.64
69.07,5774.51
80.23,6642.77
67.66,5534.50
76.89,6427.71
81.51,6733.04
85.68,6991.56
88.42,7409.85
82.70,6764.90
91.79,7490.36
63.48,5256.37
67.29,5571.57
96.58,7977.44
81.88,6779.97
66.99,5533.04
93.06,7593.96
68.49,5589.16
66.09,5406.10
70.97,5805.30
83.18,6870.64
69.54,5604.89
70.90,5856.24
72.42,5982.24
75.05,6138.90
113.48,9395.97
64.56,5267.96
89.65,7405.44
65.79,5434.64
72.20,5906.10
77.29,6322.50
