2457.67,186291.20
2403.17,177354.00
2371.77,173139.20
2367.90,174751.20
2369.58,172505.60
2349.10,173833.20
2366.05,174614.40
2376.68,175874.40
2390.10,176389.60
2378.45,176005.60
2396.10,176832.40
2382.21,175806.80
2382.69,178225.20
2356.23,179544.80
2391.64,176503.20
2385.14,176500.00
2354.60,173769.60
2372.58,175571.20
2387.22,178564.00
2373.00,175127.20
2387.83,176221.60
2373.49,175163.20
2374.25,175219.60
2361.14,174252.40
2386.09,178479.20
2395.78,176808.80
2368.08,175238.00
2381.13,175727.60
2381.23,178116.00
2380.17,175656.40
2389.15,176319.60
2363.76,176809.60
2381.06,175722.00
2370.27,175400.00
2358.76,174076.40
2351.18,176338.80
2384.76,175995.20
2357.36,173972.80
2374.78,175258.40
2404.07,177420.40
2368.36,172890.00
2380.53,175683.20
2363.82,174922.40
2352.34,173602.80
2370.30,175402.40
2373.28,175148.00
2375.47,175309.60
2380.02,173741.60
2373.75,172808.80
2375.64,175797.20
2602.35,202462.80
2454.30,181127.20
2446.60,181048.40
2489.37,183715.60
2466.62,182036.80
2381.34,175742.80
2405.15,177500.00
2378.72,175549.60
2383.42,175896.40
2395.73,179680.00
2376.38,175376.80
2402.14,177758.00
2368.55,177167.60
2388.10,176719.20
2389.49,173954.80
2389.27,176806.00
2367.12,174693.60
2380.88,175708.80
2390.12,176390.80
2374.71,177628.00
2376.67,175398.00
2384.08,175945.20
2389.20,178712.00
2394.80,176736.00
2374.91,175268.40
2374.63,177622.40
2375.89,177716.80
2387.50,176197.20
2383.01,175866.00
2379.90,178016.80
2377.16,198730.80
2382.88,194919.20
2362.38,195132.80
2364.88,195338.80
2381.58,196718.80
2365.86,195892.80
2369.56,200938.80
2377.56,198763.60
2364.28,195289.60
2383.92,197388.80
2374.67,193772.80
2374.57,193764.80
2375.47,198589.60
2369.41,198556.40
2360.47,192614.00
2361.19,195034.40
2371.08,193480.00
2370.46,193904.00
2381.24,197166.40
2367.21,197898.40
2366.36,195461.60
2365.39,195854.40
2377.75,196877.60
2387.49,194818.80
2363.28,195207.20
2360.54,195452.80
2386.42,195209.20
2353.47,192513.60
2372.95,193632.80
2373.79,193701.60
2369.75,193845.20
2379.86,194672.80
2370.44,193428.00
2377.71,196399.20
2366.79,195497.20
2373.25,196505.20
2364.29,195762.80
2379.14,194137.60
2378.00,194045.20
2362.76,195163.60
2390.64,195554.00
2361.88,193202.00
2382.56,197276.00
2360.30,194960.40
2376.95,193958.80
2372.11,193564.40
2362.74,190909.60
2373.61,194161.60
2370.80,193931.20
2389.40,197364.80
2401.32,200750.00
2376.61,199159.60
2374.14,196578.40
2373.39,193668.80
2356.83,197031.20
2355.52,197392.80
2353.72,194417.20
2362.19,192754.40
2357.11,194697.60
2348.63,192118.00
2365.34,195376.80
2374.82,196160.00
2368.23,193247.20
2371.87,196391.20
2356.46,192758.80
2394.55,195395.20
2360.60,192625.20
2380.54,199013.20
2362.10,195582.00
2371.42,196353.60
2379.75,194188.00
2378.21,196440.40
2393.06,200060.00
2378.04,199279.60
2362.19,195117.20
2378.79,198867.20
2384.84,199849.60
2368.20,197981.20
2366.39,197830.40
2375.22,196668.00
