2681.49,205938.80
2617.14,193144.80
2591.05,191219.20
2575.91,190617.60
2594.23,191454.00
2590.22,191158.00
2581.52,188450.80
2580.18,192997.60
2580.58,193543.20
2589.49,188515.20
2570.86,190243.60
2587.40,188362.80
2575.41,190065.20
2588.15,188935.20
2581.01,190478.80
2584.51,191253.60
2588.14,193592.80
2580.92,190988.00
2580.78,190461.20
2573.12,189896.40
2591.16,191227.60
2585.62,190818.80
2584.07,188636.80
2579.07,187756.00
2616.96,193132.00
2580.70,190972.00
2581.08,190484.00
2593.71,194528.40
2580.85,190466.40
2593.11,191371.20
2593.67,191413.20
2580.93,187891.60
2585.90,191356.40
2578.82,190317.20
2577.73,190236.80
2580.09,187830.40
2587.51,190958.40
2583.54,191182.00
2585.49,188224.00
2585.99,191363.60
2594.02,191438.40
2597.65,189109.20
2572.83,189874.80
2577.35,187630.80
2570.65,187657.60
2568.97,187020.80
2581.82,190538.40
2583.63,188605.20
2560.96,188998.80
2564.69,189274.40
2571.07,232424.40
2562.21,229061.60
2563.48,227124.40
2557.23,226570.80
2583.44,228892.40
2579.56,228032.80
2580.14,228600.80
2564.58,227221.60
2553.15,231315.20
2556.71,229081.20
2571.26,227813.20
2565.91,227339.60
2552.99,226195.20
2556.88,229096.00
2573.51,230586.80
2559.65,229344.40
2557.83,226623.60
2589.91,232055.60
2570.38,232876.00
2572.56,230501.60
2574.26,230653.60
2573.74,230092.40
2572.21,229955.20
2560.76,224322.80
2569.72,225107.60
2568.40,227560.00
2568.26,227548.00
2566.23,231987.60
2581.06,231263.20
2580.05,231172.40
2565.83,227332.80
2580.34,231198.80
2574.50,227586.00
2577.91,230980.40
2572.09,230459.20
2576.82,228306.00
2582.93,231430.80
2573.41,227489.60
2581.67,228735.60
2569.86,227689.60
2591.48,232196.80
2579.55,225968.80
2582.26,230853.60
2589.07,229391.60
2576.70,228295.20
2576.38,228267.20
2571.87,229924.80
2583.21,228872.00
2579.24,228520.80
2571.31,227818.40
