209.47,16087.19
145.11,10709.27
119.02,8783.67
103.89,7687.66
122.20,9018.47
118.19,8722.47
109.49,7992.89
108.16,8090.04
108.55,8141.24
117.47,8551.69
98.83,7313.66
115.37,8399.29
103.38,7629.67
116.13,8477.29
108.99,8043.27
112.48,8323.66
116.11,8685.24
108.89,8058.06
108.75,8025.67
101.10,7460.87
119.13,8792.07
113.59,8383.27
112.04,8178.89
107.04,7792.49
144.94,10696.47
108.68,8042.06
109.06,8048.47
121.69,9126.44
108.82,8030.87
121.08,8935.67
121.65,8977.67
108.90,7928.09
113.87,8426.46
106.80,7881.67
105.71,7801.27
108.06,7866.89
115.49,8522.87
111.51,8252.06
113.47,8260.49
113.97,8433.66
121.99,9002.87
125.63,9145.69
100.80,7439.27
105.32,7667.29
98.63,7199.69
96.94,7057.29
109.79,8102.87
111.61,8147.29
88.93,6563.27
92.67,6838.87
99.04,8953.23
90.18,8062.46
91.45,8102.88
85.21,7549.28
111.41,9870.88
107.53,9505.68
108.12,9579.28
92.55,8200.08
81.12,7349.63
84.68,7587.65
99.23,8791.68
93.88,8318.08
80.97,7173.68
84.85,7602.45
101.49,9093.25
87.62,7850.85
85.80,7602.08
117.88,10562.05
98.35,8910.43
100.54,9008.05
102.23,9160.05
101.71,9093.26
100.18,8956.06
88.74,7773.31
97.70,8558.11
96.37,8538.48
96.24,8526.48
94.21,8516.43
109.04,9769.65
108.02,9678.85
93.81,8311.28
108.32,9705.25
102.48,9058.88
105.88,9486.85
100.06,8965.65
104.79,9284.48
110.91,9937.25
101.39,8962.48
109.64,9714.08
97.83,8668.08
119.46,10703.25
107.53,9419.31
110.23,9854.46
117.04,10370.08
104.67,9273.68
104.35,9245.68
99.84,8925.66
111.18,9850.48
107.22,9499.28
99.29,8796.88
