112.48,8413.33
96.35,7110.61
77.38,5711.01
94.06,6941.81
94.52,7070.13
74.80,5520.21
85.00,6289.87
85.77,6243.88
74.93,5455.08
89.08,6503.14
84.43,6230.61
70.79,5224.21
82.40,5998.68
90.28,6663.01
77.82,5680.74
98.32,7256.21
81.71,6046.67
75.47,5569.41
74.14,5397.48
157.83,11648.21
105.29,7665.08
84.87,6280.27
81.73,6031.81
75.75,5529.54
85.03,6275.01
90.54,6681.81
74.27,5495.87
83.82,6102.28
62.62,4558.68
81.94,6047.41
87.20,6435.41
74.23,5492.67
82.97,6206.13
83.66,6107.54
74.81,5521.01
102.54,7567.81
104.93,7659.54
90.66,6600.28
75.91,5601.81
74.89,5602.13
72.28,5261.88
82.64,6098.61
81.19,6072.93
85.65,6337.87
86.73,6400.61
101.47,7509.07
68.08,4955.88
84.90,6265.81
86.22,6363.01
65.92,4864.61
85.88,7608.66
81.57,7145.93
93.24,8260.66
72.03,6453.79
84.35,7642.52
83.86,7513.79
98.92,8764.66
84.77,7680.52
60.79,5434.92
81.37,7290.99
79.23,7098.59
90.03,8066.99
74.89,6559.93
75.30,6822.52
76.18,6734.20
84.22,7546.19
80.14,7180.99
84.31,7470.26
79.86,7075.86
77.92,6903.86
97.58,8626.20
84.91,7523.46
72.76,6519.39
80.31,7115.06
88.89,7875.46
66.29,5939.79
69.95,6253.72
93.23,8260.26
82.47,7389.39
81.98,7263.06
82.84,7422.59
71.80,6432.99
81.77,7310.12
73.72,6605.39
91.59,8114.66
74.23,6725.32
89.04,7800.33
66.94,5917.40
79.13,7010.66
68.29,6050.26
84.84,7517.06
108.20,9586.66
88.83,7853.00
75.75,6635.53
74.52,6677.39
90.42,8011.06
77.91,6887.40
82.06,7270.26
75.08,6651.86
88.29,7910.99
