98.91,7596.07
85.64,6645.59
83.81,6520.07
86.22,6622.07
65.32,5082.07
70.89,5500.79
70.78,5435.67
66.36,5229.26
103.13,8023.27
64.98,5055.67
81.94,6374.87
65.26,5011.67
82.45,6332.47
70.97,5507.59
68.64,5257.60
65.84,5043.60
71.66,5503.67
68.37,5250.47
66.95,5208.87
83.18,6371.60
74.47,5719.27
68.12,5231.27
75.90,5829.27
69.13,5378.47
71.11,5460.87
68.21,5238.87
65.58,5023.60
67.35,5240.07
70.32,5400.87
70.79,5436.87
67.29,5221.59
75.01,5610.89
68.57,5266.07
74.33,5708.87
74.52,5723.27
89.54,6876.47
69.11,5307.27
81.60,6250.80
82.63,6345.67
73.42,5638.47
71.28,5545.67
71.77,5512.07
73.12,5688.87
60.97,4743.67
71.85,5460.56
75.22,5777.27
70.78,5436.07
68.40,5307.99
61.98,4822.07
75.13,5769.67
68.28,6049.49
71.06,6295.49
73.95,6537.42
79.26,7101.49
71.50,6478.28
78.89,6989.49
66.77,5915.89
72.60,6417.42
71.75,6356.69
75.46,6610.70
73.11,6550.69
65.89,5903.49
64.00,5670.69
81.82,7396.20
73.88,6605.01
73.39,6502.29
73.25,6490.29
59.62,5281.89
64.92,5751.89
70.27,6225.89
75.30,6671.89
64.30,5633.10
73.10,6549.89
75.65,6627.10
75.36,6752.69
55.76,4940.69
69.30,6209.09
61.69,5515.41
77.76,6889.89
69.78,6182.29
64.02,5671.89
61.98,5491.09
72.94,6521.01
67.52,5915.10
78.34,6940.69
67.28,5960.69
80.44,7111.02
67.15,5949.89
63.28,5733.08
77.74,6887.49
71.76,6429.49
86.01,7706.29
71.04,6293.89
73.14,6553.49
71.26,6385.09
72.69,6439.89
72.02,6380.69
71.94,6431.01
72.41,6415.09
85.41,7481.50
