2539.95,230119.20
2539.33,227524.40
2523.31,228107.60
2518.50,225154.00
2517.24,225041.60
2518.48,225656.00
2524.92,226232.80
2525.41,223751.20
2509.60,224860.40
2509.50,229870.40
2518.10,228139.60
2522.13,228505.20
2521.98,225465.20
2528.07,228537.60
2516.53,225480.80
2513.97,225251.60
2514.32,225282.80
2523.84,228659.60
2518.49,228175.20
2517.10,228049.20
2508.45,227266.00
2520.02,227810.00
2518.96,227714.40
2509.33,226843.60
2509.96,226900.00
2510.54,224944.40
2506.00,227043.20
2506.56,224587.60
2530.15,226701.60
2512.66,222621.60
2521.35,225913.20
2510.28,222410.80
2516.81,230036.40
2507.73,222184.80
2507.11,227144.40
2519.36,228254.40
2512.73,230166.40
2516.83,225508.00
2514.54,222788.00
2510.32,224924.80
2515.18,227875.60
2518.65,225167.60
2516.89,230043.60
2517.76,225591.20
2520.20,225809.60
2508.42,224754.40
2511.40,227532.80
2521.10,225890.40
2523.00,226061.20
2519.15,225716.00
2512.31,222590.80
2511.69,220024.00
2519.26,223206.80
2502.98,221764.40
2519.15,222692.80
2518.66,223153.60
2514.53,220273.20
2511.30,222501.60
2511.30,219487.60
2512.63,220106.00
2508.17,222224.00
2500.89,219078.00
2521.15,222869.60
2508.14,222221.20
2509.47,224848.40
2509.76,222364.80
2518.41,220612.40
2508.70,224779.60
2512.32,220079.20
2511.91,222555.20
2516.20,222432.00
2510.60,222439.20
2507.63,224684.00
2516.17,222932.80
2510.25,222408.00
2502.05,221180.80
2510.43,219913.60
2513.87,220214.80
2521.50,220883.60
2518.45,220616.00
2519.84,220738.40
2508.04,219704.00
2516.89,222493.20
2512.20,225092.80
2514.81,222812.00
2517.49,220532.40
2514.45,222277.60
2516.20,222935.20
2512.35,220082.00
2512.22,217558.00
2518.93,223177.20
2500.68,221560.40
2521.56,220888.80
2517.49,223050.00
2510.74,222452.00
2517.62,220543.20
2518.55,220624.80
2514.94,222320.40
2522.34,223479.60
2529.67,224129.20
